generation fossil gas,generation fossil oil,generation hydro pumped storage consumption,generation hydro water reservoir,generation solar,forecast solar day ahead,total load actual,price day ahead,total load forecast
3433.0,240.0,281.0,925.0,4799.0,4728.0,26061.0,37.73,26029.0
3350.0,239.0,284.0,866.0,4631.0,4518.0,25303.0,37.56,25302.0
3307.0,249.0,369.0,911.0,4222.0,4138.0,24852.0,38.02,25018.0
3697.0,255.0,268.0,1099.0,3627.0,3546.0,24638.0,47.51,24882.0
3898.0,256.0,206.0,1273.0,2895.0,2589.0,24788.0,50.1,24996.0
3924.0,257.0,37.0,2656.0,1619.0,1411.0,25268.0,54.24,25640.0
4123.0,255.0,0.0,4624.0,679.0,737.0,27174.0,57.15,27493.0
4371.0,234.0,0.0,4848.0,466.0,596.0,26822.0,56.63,26751.0
4560.0,234.0,0.0,3928.0,459.0,447.0,25200.0,56.0,24949.0
4963.0,310.0,379.0,941.0,707.0,647.0,25843.0,39.8,25729.0
4911.0,297.0,439.0,948.0,699.0,648.0,24523.0,38.95,24410.0
5026.0,299.0,554.0,724.0,695.0,646.0,23638.0,38.95,23476.0
5135.0,296.0,554.0,746.0,692.0,640.0,23285.0,38.95,23034.0
4926.0,302.0,637.0,693.0,690.0,635.0,23163.0,39.21,23010.0
4512.0,303.0,641.0,524.0,689.0,600.0,23385.0,39.9,23433.0
4900.0,301.0,343.0,696.0,559.0,504.0,24940.0,41.25,25026.0
5992.0,315.0,23.0,1070.0,518.0,566.0,27521.0,48.65,27621.0
6112.0,317.0,0.0,1866.0,1293.0,1331.0,29653.0,49.55,29811.0
6213.0,316.0,0.0,1843.0,3285.0,3051.0,30829.0,50.0,30988.0
5823.0,316.0,0.0,1770.0,4309.0,4125.0,31547.0,49.6,31676.0
6261.0,306.0,0.0,1872.0,4712.0,4718.0,32164.0,50.69,32202.0
6453.0,315.0,0.0,1830.0,4941.0,5016.0,32688.0,51.12,32614.0
6367.0,320.0,0.0,1442.0,5216.0,5221.0,32735.0,51.38,32837.0
6056.0,332.0,0.0,1347.0,5320.0,5272.0,31892.0,51.06,31846.0
5939.0,341.0,0.0,1128.0,5232.0,5223.0,31399.0,50.8,31194.0
6010.0,342.0,0.0,930.0,5078.0,5025.0,31521.0,50.54,31121.0
6127.0,344.0,0.0,973.0,4765.0,4670.0,31604.0,50.54,31424.0
6052.0,338.0,0.0,993.0,4218.0,4055.0,31226.0,50.12,31060.0
6160.0,343.0,86.0,1082.0,3462.0,3203.0,30928.0,50.0,30757.0
6194.0,342.0,66.0,1231.0,2328.0,2047.0,30892.0,50.8,30721.0
6565.0,344.0,0.0,1686.0,1104.0,1114.0,31087.0,52.15,30543.0
6545.0,345.0,0.0,1381.0,758.0,762.0,30174.0,51.0,29801.0
5884.0,345.0,0.0,1114.0,720.0,684.0,27777.0,49.29,27490.0
6145.0,331.0,517.0,588.0,368.0,388.0,28672.0,53.25,28382.0
6387.0,320.0,844.0,594.0,254.0,343.0,26997.0,50.81,26872.0
6465.0,317.0,373.0,710.0,185.0,318.0,25840.0,49.27,25755.0
6103.0,317.0,12.0,441.0,167.0,203.0,25252.0,48.21,25239.0
6045.0,298.0,306.0,447.0,167.0,180.0,25121.0,48.83,25092.0
6418.0,306.0,541.0,583.0,156.0,135.0,25521.0,49.39,25339.0
7195.0,311.0,369.0,563.0,132.0,123.0,27021.0,50.5,26681.0
8154.0,326.0,269.0,921.0,163.0,293.0,28962.0,52.15,28507.0
9172.0,338.0,102.0,1058.0,317.0,697.0,31023.0,53.25,30439.0
9764.0,342.0,52.0,1542.0,712.0,1204.0,32807.0,53.99,32278.0
10049.0,342.0,0.0,1886.0,1187.0,1801.0,34004.0,53.87,33497.0
10057.0,342.0,0.0,2398.0,1344.0,2095.0,34471.0,53.99,34060.0
9851.0,342.0,0.0,2474.0,1505.0,2431.0,35080.0,54.03,34826.0
9658.0,341.0,0.0,1424.0,1791.0,2431.0,35107.0,53.8,35214.0
8924.0,337.0,80.0,776.0,1951.0,2253.0,34053.0,53.1,34545.0
8276.0,337.0,314.0,542.0,2057.0,2127.0,33209.0,52.77,33967.0
8910.0,338.0,761.0,704.0,1929.0,2061.0,33048.0,52.5,33933.0
9255.0,338.0,1159.0,725.0,1887.0,2145.0,33067.0,52.71,33964.0
9311.0,338.0,745.0,748.0,1859.0,1914.0,32592.0,53.31,33509.0
9267.0,342.0,593.0,798.0,1683.0,1440.0,32259.0,53.71,33154.0
9285.0,345.0,584.0,937.0,1109.0,901.0,31898.0,53.1,32576.0
9525.0,346.0,207.0,1492.0,478.0,446.0,31889.0,53.25,32287.0
9650.0,346.0,54.0,1468.0,319.0,313.0,31365.0,53.4,31741.0
9255.0,348.0,54.0,1299.0,268.0,277.0,29253.0,50.9,29575.0
4944.0,252.0,416.0,737.0,790.0,581.0,28257.0,41.96,27860.0
4624.0,254.0,593.0,489.0,758.0,581.0,26559.0,38.7,26215.0
4725.0,253.0,1319.0,414.0,658.0,557.0,25122.0,35.99,24827.0
4603.0,252.0,2173.0,409.0,638.0,552.0,24229.0,32.92,23976.0
4420.0,252.0,2292.0,496.0,633.0,496.0,23673.0,30.0,23394.0
4354.0,246.0,1716.0,455.0,604.0,416.0,23253.0,28.5,22927.0
4614.0,254.0,1400.0,455.0,492.0,369.0,23079.0,28.5,22883.0
4073.0,246.0,1458.0,406.0,405.0,407.0,22466.0,28.0,22423.0
4163.0,255.0,1832.0,500.0,881.0,984.0,23026.0,29.77,23268.0
4102.0,252.0,1588.0,638.0,2374.0,2264.0,24398.0,32.29,24548.0
4110.0,254.0,1316.0,699.0,3969.0,3754.0,25903.0,33.58,25879.0
4344.0,257.0,953.0,819.0,4593.0,4567.0,26969.0,35.99,26959.0
4479.0,257.0,675.0,782.0,4886.0,5078.0,28055.0,38.8,27909.0
4667.0,257.0,253.0,821.0,5029.0,5120.0,28998.0,43.6,28736.0
4942.0,255.0,176.0,618.0,5053.0,5064.0,29591.0,50.86,29170.0
5017.0,255.0,299.0,636.0,4959.0,4948.0,29219.0,51.53,28875.0
4805.0,254.0,461.0,543.0,4775.0,4679.0,28943.0,50.0,28472.0
4668.0,253.0,946.0,566.0,4381.0,4327.0,28709.0,49.0,28190.0
4549.0,252.0,770.0,619.0,3807.0,3736.0,28515.0,46.89,28176.0
5167.0,250.0,912.0,842.0,2987.0,2904.0,28490.0,47.0,28286.0
5803.0,254.0,504.0,1439.0,1768.0,1711.0,28718.0,51.53,28549.0
6413.0,256.0,12.0,2542.0,958.0,827.0,30175.0,54.69,30081.0
6658.0,263.0,0.0,3055.0,802.0,619.0,30819.0,56.05,30851.0
6650.0,267.0,0.0,2625.0,772.0,592.0,29334.0,54.64,29428.0
6569.0,329.0,0.0,723.0,655.0,561.0,27831.0,46.0,27546.0
5796.0,328.0,0.0,648.0,614.0,552.0,26307.0,44.74,26169.0
5357.0,328.0,110.0,367.0,544.0,458.0,25173.0,41.29,25177.0
5179.0,325.0,555.0,327.0,449.0,364.0,24677.0,39.91,24767.0
4870.0,314.0,477.0,263.0,393.0,360.0,24432.0,38.55,24585.0
4827.0,317.0,560.0,243.0,282.0,240.0,24815.0,39.91,24920.0
5683.0,321.0,276.0,497.0,172.0,112.0,26660.0,44.2,26736.0
6234.0,327.0,9.0,786.0,122.0,100.0,29055.0,47.93,29110.0
6660.0,328.0,0.0,862.0,399.0,410.0,30642.0,50.91,30745.0
7581.0,334.0,0.0,1537.0,1470.0,1372.0,32647.0,51.49,32493.0
7500.0,335.0,0.0,1660.0,3385.0,3236.0,33793.0,51.09,33529.0
7744.0,336.0,0.0,1816.0,4411.0,4206.0,34715.0,51.04,34490.0
7952.0,337.0,0.0,2409.0,4813.0,4754.0,35709.0,51.57,35334.0
8003.0,336.0,0.0,2893.0,4981.0,4932.0,36049.0,51.69,35767.0
7980.0,341.0,0.0,2058.0,4937.0,4948.0,35236.0,51.5,34863.0
7878.0,339.0,0.0,1564.0,4791.0,4805.0,34729.0,51.5,34269.0
7975.0,346.0,0.0,1343.0,4572.0,4489.0,34764.0,51.46,34249.0
8158.0,345.0,0.0,1166.0,4130.0,4068.0,34797.0,51.04,34294.0
7859.0,347.0,0.0,818.0,3377.0,3332.0,34168.0,49.9,33795.0
7666.0,347.0,0.0,814.0,2140.0,2253.0,33465.0,49.7,33128.0
7857.0,349.0,0.0,1540.0,1043.0,1063.0,33827.0,51.46,33706.0
7547.0,346.0,0.0,2364.0,736.0,536.0,34551.0,51.72,34233.0
7007.0,349.0,0.0,1170.0,706.0,544.0,31857.0,47.23,31567.0
6323.0,347.0,0.0,527.0,632.0,497.0,29418.0,42.84,29201.0
5984.0,333.0,6.0,432.0,293.0,248.0,26381.0,49.84,26164.0
5278.0,326.0,175.0,356.0,258.0,208.0,25164.0,45.0,24970.0
4997.0,326.0,269.0,436.0,214.0,131.0,24375.0,43.89,24135.0
5202.0,322.0,571.0,443.0,182.0,119.0,23916.0,43.99,23811.0
5220.0,321.0,643.0,380.0,129.0,64.0,23811.0,43.89,23674.0
5345.0,327.0,588.0,417.0,73.0,46.0,24203.0,43.99,23978.0
6429.0,330.0,382.0,705.0,71.0,46.0,26282.0,48.84,25977.0
8297.0,337.0,0.0,727.0,76.0,48.0,29499.0,58.96,29520.0
9727.0,332.0,0.0,635.0,156.0,227.0,30811.0,61.3,30885.0
9980.0,333.0,181.0,854.0,1180.0,1078.0,31610.0,60.94,31635.0
10005.0,334.0,0.0,1172.0,2912.0,2679.0,31978.0,59.0,32194.0
10055.0,334.0,0.0,1120.0,4335.0,4190.0,32461.0,54.74,32589.0
9266.0,338.0,0.0,856.0,4754.0,4817.0,33127.0,51.03,33174.0
9106.0,338.0,0.0,780.0,4921.0,5003.0,33450.0,50.82,33334.0
8294.0,337.0,0.0,602.0,4880.0,4958.0,32602.0,49.68,32124.0
7809.0,344.0,250.0,519.0,4763.0,4791.0,31755.0,46.43,31344.0
7717.0,347.0,285.0,481.0,4493.0,4424.0,31470.0,46.0,31294.0
7617.0,347.0,197.0,376.0,3999.0,3830.0,31365.0,48.45,31197.0
9000.0,346.0,7.0,472.0,2935.0,2759.0,31047.0,50.73,30988.0
10558.0,344.0,0.0,862.0,1257.0,1342.0,31133.0,61.51,31309.0
10703.0,348.0,0.0,851.0,630.0,632.0,32937.0,62.17,32919.0
9992.0,348.0,0.0,773.0,492.0,458.0,31953.0,58.38,31838.0
7967.0,352.0,0.0,712.0,414.0,400.0,29286.0,51.53,29051.0
6333.0,347.0,0.0,455.0,286.0,296.0,27080.0,48.93,26891.0
4379.0,282.0,372.0,402.0,34.0,12.0,22654.0,45.15,22877.0
4510.0,280.0,1104.0,473.0,34.0,11.0,21466.0,42.25,21629.0
4227.0,279.0,2349.0,253.0,34.0,12.0,20894.0,35.5,20934.0
4487.0,280.0,2481.0,234.0,33.0,12.0,20850.0,35.5,20713.0
4255.0,280.0,2090.0,209.0,33.0,11.0,21000.0,35.31,20791.0
4475.0,280.0,1334.0,298.0,34.0,12.0,21588.0,41.15,21546.0
5273.0,281.0,357.0,499.0,33.0,15.0,24173.0,51.52,24291.0
6695.0,297.0,0.0,915.0,35.0,63.0,27962.0,62.58,27963.0
8705.0,318.0,0.0,665.0,547.0,490.0,29915.0,62.0,30305.0
8976.0,324.0,0.0,843.0,1847.0,1635.0,30879.0,61.0,31638.0
8791.0,324.0,0.0,733.0,3374.0,3052.0,31297.0,58.48,32142.0
8532.0,319.0,0.0,496.0,4251.0,3969.0,31425.0,56.69,32418.0
8521.0,324.0,0.0,525.0,4307.0,4391.0,31514.0,56.69,32605.0
8838.0,325.0,204.0,325.0,4159.0,4376.0,31576.0,57.0,32522.0
8554.0,299.0,336.0,302.0,4065.0,4259.0,30748.0,57.69,31489.0
8913.0,289.0,525.0,442.0,3815.0,3829.0,30251.0,57.6,30795.0
9304.0,292.0,566.0,332.0,3220.0,2982.0,29852.0,58.48,30582.0
10751.0,307.0,627.0,584.0,1704.0,1634.0,30169.0,61.0,31027.0
11596.0,309.0,340.0,1032.0,585.0,632.0,32220.0,62.99,32918.0
11584.0,312.0,0.0,1395.0,351.0,244.0,33268.0,65.26,33866.0
11898.0,316.0,112.0,1213.0,232.0,115.0,33480.0,65.58,33855.0
10019.0,317.0,94.0,875.0,96.0,79.0,32333.0,63.47,32350.0
8871.0,317.0,87.0,387.0,52.0,73.0,29444.0,61.52,29489.0
7221.0,315.0,87.0,290.0,44.0,33.0,26707.0,57.1,26829.0
11012.0,341.0,0.0,2398.0,30.0,19.0,29970.0,80.0,29405.0
8384.0,339.0,172.0,2333.0,30.0,19.0,27544.0,75.69,27241.0
8461.0,338.0,210.0,1150.0,30.0,19.0,26087.0,73.12,25731.0
7522.0,332.0,345.0,1374.0,28.0,20.0,25330.0,71.18,24991.0
7124.0,328.0,607.0,1501.0,31.0,18.0,25009.0,70.9,24678.0
7267.0,327.0,797.0,2002.0,30.0,18.0,25012.0,71.18,24529.0
9908.0,325.0,246.0,2052.0,29.0,21.0,25785.0,74.04,25113.0
12279.0,325.0,210.0,1588.0,27.0,22.0,27192.0,70.62,26608.0
12523.0,319.0,3.0,1836.0,116.0,172.0,28280.0,71.01,26911.0
12752.0,324.0,0.0,3180.0,948.0,920.0,30388.0,76.2,29239.0
12923.0,324.0,0.0,3695.0,2053.0,2200.0,32105.0,77.28,30709.0
12888.0,323.0,0.0,3294.0,3063.0,3115.0,32657.0,77.02,31064.0
13001.0,324.0,0.0,2216.0,3533.0,3453.0,32357.0,76.13,30796.0
13421.0,326.0,0.0,1761.0,3603.0,3505.0,32447.0,76.2,30977.0
13834.0,325.0,0.0,1045.0,3458.0,3395.0,31889.0,76.12,30699.0
13283.0,324.0,0.0,622.0,3162.0,3000.0,30752.0,71.7,29601.0
13334.0,324.0,0.0,514.0,2226.0,2005.0,30140.0,71.69,29205.0
14848.0,324.0,0.0,977.0,802.0,958.0,30607.0,77.21,29435.0
15908.0,326.0,0.0,2286.0,123.0,301.0,33008.0,84.39,31844.0
16266.0,325.0,0.0,2911.0,39.0,111.0,33882.0,86.99,33257.0
16140.0,326.0,0.0,2067.0,39.0,48.0,34641.0,84.97,34118.0
15269.0,334.0,0.0,1341.0,38.0,10.0,34465.0,77.71,34374.0
14174.0,336.0,0.0,1224.0,35.0,13.0,33200.0,74.05,32966.0
12271.0,335.0,31.0,965.0,22.0,14.0,30635.0,71.39,30146.0
5641.0,309.0,34.0,575.0,700.0,632.0,28719.0,47.13,28925.0
5351.0,308.0,380.0,589.0,688.0,632.0,27152.0,43.08,27243.0
4960.0,299.0,667.0,533.0,648.0,605.0,26096.0,42.01,26122.0
5001.0,295.0,942.0,724.0,598.0,543.0,25660.0,41.99,25467.0
4954.0,305.0,875.0,676.0,583.0,519.0,25324.0,42.19,24907.0
5129.0,308.0,650.0,638.0,515.0,461.0,25592.0,43.21,25226.0
5236.0,315.0,10.0,768.0,362.0,366.0,26920.0,46.01,26697.0
6734.0,320.0,0.0,1342.0,455.0,555.0,29384.0,49.97,29308.0
7950.0,309.0,0.0,1899.0,1163.0,1417.0,31900.0,52.71,31500.0
8207.0,298.0,0.0,2685.0,2733.0,3016.0,33767.0,52.89,33021.0
8239.0,290.0,0.0,1971.0,3965.0,4124.0,34996.0,53.03,34245.0
8449.0,296.0,0.0,1983.0,4726.0,4513.0,35978.0,53.11,35110.0
8255.0,282.0,0.0,1757.0,5032.0,4884.0,36880.0,53.99,36015.0
8416.0,281.0,0.0,1981.0,5173.0,5111.0,37275.0,53.99,36446.0
8328.0,294.0,0.0,1757.0,5271.0,5204.0,36575.0,53.69,35823.0
8504.0,295.0,0.0,1767.0,5198.0,5153.0,36378.0,53.11,35625.0
8764.0,302.0,0.0,1993.0,4987.0,4917.0,36567.0,53.54,35769.0
8964.0,304.0,0.0,2402.0,4621.0,4550.0,36700.0,53.9,35909.0
8968.0,307.0,0.0,2210.0,4047.0,3928.0,36083.0,53.6,35489.0
9169.0,311.0,0.0,2079.0,3204.0,3027.0,35402.0,53.25,34897.0
9045.0,317.0,0.0,2644.0,1938.0,1949.0,34807.0,54.0,34204.0
8968.0,315.0,0.0,3077.0,952.0,1139.0,34322.0,54.61,33578.0
9042.0,308.0,0.0,2941.0,721.0,753.0,33651.0,54.49,32727.0
8458.0,306.0,0.0,1546.0,700.0,649.0,31070.0,53.11,30205.0
6935.0,280.0,0.0,2028.0,691.0,635.0,29400.0,53.1,29163.0
6979.0,268.0,0.0,1757.0,681.0,641.0,27692.0,51.12,27518.0
7161.0,260.0,0.0,707.0,668.0,619.0,26542.0,49.97,26293.0
6892.0,258.0,0.0,634.0,586.0,592.0,25933.0,50.04,25891.0
6648.0,269.0,0.0,622.0,560.0,555.0,25719.0,50.51,25560.0
6931.0,276.0,0.0,936.0,473.0,454.0,25968.0,51.09,25783.0
7892.0,279.0,0.0,1143.0,297.0,323.0,27451.0,53.0,27172.0
9112.0,291.0,0.0,1670.0,407.0,551.0,29961.0,54.71,29687.0
10184.0,297.0,6.0,2343.0,1081.0,1445.0,32396.0,55.45,32076.0
10572.0,296.0,0.0,3253.0,2604.0,2948.0,34099.0,55.89,33670.0
10409.0,301.0,0.0,3713.0,3940.0,4172.0,35363.0,55.89,34907.0
10553.0,308.0,0.0,3696.0,4681.0,4656.0,36401.0,55.89,35851.0
10660.0,306.0,0.0,3715.0,5075.0,4796.0,37249.0,56.29,36746.0
10709.0,302.0,0.0,3628.0,5225.0,5059.0,37758.0,56.0,37239.0
10651.0,300.0,0.0,3319.0,5241.0,5114.0,37315.0,55.3,36639.0
10694.0,296.0,0.0,3134.0,5137.0,5033.0,37313.0,54.97,36503.0
10734.0,281.0,0.0,3172.0,4840.0,4741.0,37483.0,54.93,36700.0
10599.0,281.0,0.0,3754.0,4440.0,4321.0,37666.0,54.54,36942.0
10508.0,277.0,0.0,4023.0,3814.0,3675.0,37103.0,54.5,36558.0
10595.0,280.0,0.0,3695.0,2897.0,2793.0,36335.0,54.04,35825.0
10695.0,288.0,0.0,3011.0,1748.0,1783.0,35495.0,53.69,34972.0
10551.0,304.0,0.0,3142.0,890.0,988.0,34999.0,54.53,34178.0
10531.0,320.0,0.0,2860.0,716.0,690.0,34251.0,53.1,33261.0
9224.0,324.0,0.0,1449.0,709.0,607.0,31598.0,52.32,30967.0
7838.0,306.0,0.0,1430.0,691.0,581.0,29838.0,54.97,29634.0
6856.0,297.0,0.0,971.0,670.0,547.0,28106.0,52.89,27988.0
6583.0,296.0,141.0,793.0,530.0,470.0,26830.0,51.57,26669.0
6468.0,297.0,218.0,827.0,442.0,458.0,26328.0,51.04,26113.0
6926.0,290.0,216.0,905.0,337.0,419.0,26037.0,51.04,25715.0
7211.0,295.0,89.0,622.0,242.0,258.0,26283.0,51.57,25881.0
7787.0,301.0,7.0,873.0,235.0,177.0,27437.0,51.57,27029.0
8524.0,313.0,0.0,1167.0,417.0,472.0,29774.0,53.52,29276.0
9776.0,318.0,0.0,2493.0,1048.0,1370.0,32203.0,54.71,31436.0
10119.0,312.0,0.0,3109.0,2336.0,2771.0,34078.0,55.7,33070.0
10302.0,309.0,0.0,3284.0,3869.0,4008.0,35484.0,55.23,34298.0
10269.0,310.0,0.0,2977.0,4563.0,4501.0,36432.0,56.08,35306.0
10670.0,305.0,0.0,3598.0,4953.0,4534.0,37539.0,57.5,36200.0
10668.0,313.0,0.0,3338.0,5120.0,4878.0,38164.0,57.47,36704.0
10631.0,319.0,0.0,3051.0,5157.0,4941.0,37758.0,55.55,36234.0
10483.0,304.0,0.0,2291.0,4981.0,4808.0,37623.0,54.53,36142.0
10409.0,305.0,0.0,1913.0,4641.0,4468.0,37773.0,54.04,36381.0
9878.0,329.0,0.0,1485.0,4108.0,3894.0,37778.0,53.62,36473.0
9195.0,334.0,275.0,1389.0,3306.0,3179.0,37166.0,53.1,36031.0
9084.0,336.0,458.0,1289.0,2350.0,2417.0,36366.0,52.5,35286.0
9651.0,339.0,486.0,1320.0,1513.0,1558.0,35698.0,52.69,34554.0
9525.0,337.0,477.0,937.0,834.0,851.0,35233.0,53.0,33998.0
9197.0,337.0,641.0,883.0,638.0,579.0,34157.0,53.0,33321.0
7446.0,340.0,657.0,796.0,558.0,489.0,31777.0,52.14,31058.0
5997.0,318.0,1222.0,624.0,479.0,450.0,30178.0,51.17,29917.0
6097.0,306.0,1699.0,753.0,430.0,384.0,28308.0,48.99,28170.0
5999.0,306.0,1300.0,705.0,368.0,339.0,27093.0,44.86,26866.0
6180.0,306.0,992.0,658.0,274.0,303.0,26493.0,43.18,26422.0
6492.0,297.0,577.0,667.0,152.0,215.0,26144.0,43.1,25978.0
6614.0,311.0,444.0,446.0,64.0,235.0,26330.0,43.1,26130.0
6614.0,313.0,260.0,918.0,56.0,95.0,27683.0,45.0,27542.0
7309.0,327.0,2.0,883.0,249.0,355.0,30076.0,50.51,29940.0
9157.0,329.0,0.0,1196.0,849.0,1119.0,32457.0,52.37,32369.0
9668.0,339.0,0.0,1909.0,2018.0,2635.0,34542.0,54.53,34249.0
9886.0,340.0,0.0,2592.0,3566.0,4007.0,35880.0,54.87,35676.0
9680.0,338.0,0.0,2656.0,4491.0,4586.0,36796.0,54.93,36672.0
9781.0,341.0,0.0,3595.0,4915.0,4682.0,37901.0,55.02,37600.0
10053.0,341.0,0.0,3709.0,5082.0,4937.0,38513.0,55.3,38150.0
10202.0,344.0,0.0,3177.0,5054.0,4960.0,37950.0,55.0,37534.0
10082.0,338.0,0.0,2966.0,5053.0,4763.0,37631.0,54.04,37290.0
10147.0,332.0,0.0,3027.0,4820.0,4343.0,37708.0,54.04,37314.0
10258.0,336.0,0.0,2666.0,4421.0,3909.0,37483.0,53.51,37393.0
10086.0,323.0,0.0,2274.0,3689.0,3237.0,36830.0,53.1,36863.0
10071.0,334.0,0.0,2358.0,2580.0,2464.0,36160.0,52.37,36079.0
9377.0,334.0,0.0,2439.0,1468.0,1510.0,34965.0,51.89,34826.0
9052.0,339.0,0.0,1904.0,760.0,804.0,34087.0,52.15,34029.0
8572.0,341.0,0.0,1506.0,654.0,598.0,33285.0,51.04,33535.0
7719.0,336.0,0.0,934.0,625.0,544.0,31480.0,50.51,31578.0
6475.0,305.0,0.0,1309.0,484.0,429.0,30535.0,51.89,30177.0
5920.0,308.0,0.0,1684.0,400.0,442.0,28749.0,47.14,28404.0
5256.0,307.0,297.0,1083.0,288.0,364.0,27085.0,43.1,26814.0
5174.0,308.0,555.0,1030.0,226.0,292.0,26093.0,43.01,26006.0
5227.0,298.0,583.0,1060.0,185.0,198.0,25596.0,43.0,25345.0
5058.0,282.0,582.0,995.0,143.0,151.0,25195.0,42.95,24884.0
5710.0,252.0,582.0,615.0,111.0,151.0,24932.0,42.95,24430.0
6033.0,251.0,596.0,615.0,286.0,361.0,25446.0,42.95,24754.0
6484.0,227.0,8.0,1128.0,913.0,1131.0,27442.0,46.52,26925.0
6804.0,223.0,0.0,1682.0,2283.0,2701.0,29848.0,51.04,29549.0
6962.0,222.0,0.0,1925.0,3813.0,4001.0,32097.0,53.62,31762.0
6791.0,217.0,0.0,2887.0,4544.0,4528.0,33321.0,54.52,32893.0
7091.0,216.0,0.0,2786.0,4897.0,4684.0,34180.0,55.55,33536.0
7875.0,214.0,0.0,2628.0,5047.0,4930.0,34863.0,55.83,34251.0
8019.0,214.0,0.0,2341.0,5061.0,4867.0,34731.0,55.81,33982.0
7940.0,222.0,0.0,1881.0,4931.0,4729.0,34074.0,53.62,33228.0
7665.0,225.0,0.0,2069.0,4563.0,4477.0,33379.0,52.15,32636.0
7677.0,228.0,0.0,1689.0,4024.0,4068.0,32998.0,51.57,32437.0
7597.0,235.0,0.0,1354.0,3400.0,3404.0,32711.0,51.89,32222.0
7720.0,232.0,0.0,1362.0,2556.0,2516.0,32455.0,52.37,32136.0
7900.0,233.0,0.0,1696.0,1507.0,1577.0,32315.0,53.4,31853.0
7725.0,227.0,0.0,1841.0,775.0,840.0,32302.0,54.87,31701.0
7713.0,234.0,0.0,1685.0,615.0,579.0,32240.0,54.04,31645.0
7397.0,234.0,0.0,1458.0,608.0,540.0,30502.0,51.57,30165.0
6390.0,233.0,0.0,1483.0,583.0,513.0,28625.0,51.87,28909.0
5878.0,235.0,5.0,1108.0,539.0,467.0,26860.0,48.01,27025.0
5492.0,233.0,443.0,1061.0,488.0,440.0,25375.0,43.99,25461.0
5313.0,234.0,540.0,1045.0,355.0,372.0,24434.0,43.79,24499.0
4990.0,233.0,724.0,1327.0,310.0,386.0,23972.0,43.99,23895.0
4590.0,235.0,748.0,1419.0,279.0,284.0,23479.0,43.99,23518.0
4900.0,236.0,746.0,935.0,203.0,227.0,23018.0,43.74,23009.0
4546.0,238.0,744.0,633.0,316.0,440.0,22814.0,43.54,22745.0
4611.0,233.0,508.0,614.0,976.0,1135.0,23993.0,43.99,24062.0
4820.0,229.0,49.0,621.0,2634.0,2671.0,25743.0,45.77,25974.0
5163.0,235.0,226.0,803.0,3924.0,3941.0,27508.0,49.21,28038.0
5375.0,234.0,268.0,1001.0,4551.0,4567.0,28823.0,51.57,29550.0
5735.0,229.0,210.0,1288.0,4841.0,4796.0,29956.0,51.87,30499.0
6126.0,227.0,1.0,1227.0,4898.0,4883.0,30815.0,53.17,31451.0
6627.0,221.0,0.0,1275.0,4923.0,4822.0,31393.0,53.9,32006.0
6759.0,217.0,0.0,1233.0,4590.0,4588.0,31105.0,53.1,31333.0
6557.0,222.0,0.0,1119.0,4226.0,4217.0,30671.0,52.81,30730.0
6299.0,228.0,0.0,964.0,3758.0,3777.0,30393.0,52.71,30368.0
6885.0,229.0,0.0,1387.0,3056.0,3072.0,30351.0,54.35,30432.0
6791.0,230.0,0.0,1624.0,2201.0,2275.0,30419.0,54.37,30508.0
6770.0,233.0,0.0,1956.0,1291.0,1410.0,30735.0,55.87,30958.0
6843.0,236.0,0.0,2353.0,625.0,689.0,31379.0,57.6,31302.0
7138.0,246.0,0.0,3055.0,474.0,453.0,32569.0,59.05,32204.0
7133.0,248.0,0.0,2207.0,439.0,419.0,30977.0,56.4,30555.0
6511.0,245.0,0.0,1480.0,392.0,354.0,29006.0,54.04,28501.0
6181.0,246.0,74.0,616.0,372.0,337.0,27035.0,46.05,26661.0
5885.0,245.0,127.0,454.0,316.0,316.0,25834.0,43.98,25495.0
5707.0,245.0,443.0,393.0,240.0,249.0,25224.0,42.77,24931.0
5737.0,246.0,447.0,394.0,197.0,205.0,24970.0,42.4,24801.0
5737.0,249.0,382.0,466.0,148.0,131.0,25435.0,43.19,25304.0
6397.0,245.0,244.0,540.0,138.0,145.0,27123.0,45.95,27332.0
7500.0,266.0,258.0,1061.0,279.0,357.0,29711.0,52.28,30467.0
9166.0,307.0,6.0,1977.0,780.0,1048.0,32594.0,54.9,33444.0
9865.0,304.0,0.0,2691.0,2111.0,2397.0,34774.0,55.81,35139.0
10058.0,321.0,0.0,3016.0,3460.0,3668.0,36363.0,54.83,36345.0
10842.0,335.0,0.0,1769.0,4044.0,4163.0,37077.0,54.87,37130.0
11175.0,331.0,0.0,2665.0,4357.0,4290.0,38157.0,56.08,38185.0
10967.0,325.0,0.0,2620.0,4466.0,4410.0,38771.0,56.69,39040.0
10888.0,329.0,0.0,2480.0,4360.0,4250.0,38301.0,56.75,38711.0
10558.0,331.0,0.0,1782.0,4167.0,4025.0,38096.0,56.9,38977.0
10597.0,329.0,0.0,1430.0,3755.0,3794.0,38020.0,57.19,39422.0
10825.0,328.0,0.0,1028.0,3178.0,3296.0,37984.0,58.03,39578.0
10802.0,330.0,0.0,1143.0,2486.0,2619.0,37415.0,57.59,39018.0
10732.0,331.0,0.0,1619.0,1756.0,1941.0,36665.0,57.07,38089.0
10284.0,334.0,0.0,1297.0,1094.0,1203.0,35761.0,57.19,37281.0
